Test_No,5369_max,5369_min,5369_mean,5369_std,5365_max,5365_min,5365_mean,5365_std,5366_max,5366_min,5366_mean,5366_std,5376_max,5376_min,5376_mean,5376_std,5378_max,5378_min,5378_mean,5378_std,10102_max,10102_min,10102_mean,10102_std,12493_max,12493_min,12493_mean,12493_std
150825-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.81144714,1.436726689,7.701144896,7.533564964
150825-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150825-2,0,0,0,0,0,0,0,0,0.733763695,0,0.021581285,0.125839435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150825-2,1740.515747,1581.500244,1644.3508,68.26872006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150825-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150825-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150826-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150826-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.13759613,1.129391313,11.85971166,11.17584607
150826-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150826-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150826-1,1664.39563,1460.359985,1579.413989,90.51162608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150826-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150826-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150826-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999414444,0.943742871,0.978781607,0.016696414,0,0,0,0
150826-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.04770088,0.998930871,4.989604813,2.637656882
150826-2,0,0,0,0,99.72972107,0,7.423483492,16.46275847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150826-2,0,0,0,0,0,0,0,0,158.0967712,0,12.25130362,27.66431732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150826-2,1603.792969,952.8632813,1293.794429,172.1283622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150826-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150826-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150827-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999017656,0.864536166,0.975135009,0.024244878,0,0,0,0
150827-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.95970154,0.294664621,4.978502296,4.096514549
150827-1,0,0,0,0,83.7951355,0,5.745879627,14.59444181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150827-1,0,0,0,0,0,0,0,0,127.5214005,0,10.26709437,23.54296739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150827-1,1726.77124,912.7809448,1347.590422,296.6285153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150827-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150827-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150827-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150827-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.67573357,1.278094649,8.250291624,5.412149279
150827-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150827-2,0,0,0,0,0,0,0,0,5.414843559,0,0.902473927,2.210600626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150827-2,1848.328979,1608.02832,1683.523505,71.95433082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150827-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150827-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150828-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150828-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.169444561,0.235622868,2.510706756,1.589360155
150828-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150828-1,0,0,0,0,0,0,0,0,8.088083267,0,1.155440467,3.05700813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150828-1,1763.947021,1364.739868,1617.366525,131.1551492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150828-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150828-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150901-1a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.992693663,0.914109409,0.96969871,0.01989562,0,0,0,0
150901-1a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.10663414,1.184949756,6.291008597,3.565243455
150901-1a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150901-1a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150901-1a,1240.973022,1227.722534,1234.347778,9.369510118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150901-1a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150901-1a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150901-1b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.979948103,0.914109409,0.956168314,0.018183356,0,0,0,0
150901-1b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.10663414,3.24456358,8.224890743,3.376144275
150901-1b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150901-1b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150901-1b,1240.973022,1240.973022,1240.973022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150901-1b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150901-1b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150904-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150904-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.8609924,4.76624012,21.24899404,19.5736786
150904-2,0,0,0,0,1.77686882,0,0.080766765,0.378829705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150904-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150904-2,1426.67334,1426.67334,1426.67334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150904-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150904-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150905-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150905-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.3502426,4.76624012,25.47185617,22.57986252
150905-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150905-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150905-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150905-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150905-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150909-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.957957983,0.766748786,0.885386824,0.033688608,0,0,0,0
150909-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.93659592,3.65873313,17.20648127,6.269632171
150909-2,0,0,0,0,192.9514465,0,6.778749636,23.09318434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150909-2,0,0,0,0,0,0,0,0,138.799881,0,9.794487588,22.03651074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150909-2,1759.683594,1081.130127,1360.781915,237.3387723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150909-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150909-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150910-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993692935,0.797227085,0.931666088,0.051633506,0,0,0,0
150910-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.93659592,0.304975927,11.63876304,7.280994138
150910-1,0,0,0,0,187.5449219,0,5.578610345,20.06121682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150910-1,0,0,0,0,0,0,0,0,94.64376831,0,8.271758165,19.12613998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150910-1,1703.91333,1178.828857,1433.393053,181.6309648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150910-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150910-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150910-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998483956,0.940392613,0.982205756,0.010994358,0,0,0,0
150910-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.97697639,0.304975927,6.429006704,3.638135855
150910-2,0,0,0,0,67.79356384,0,2.505468551,9.106852585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150910-2,0,0,0,0,0,0,0,0,119.9494705,0,5.171009283,15.84339265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150910-2,1703.91333,1319.125488,1523.078234,114.7786814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150910-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150910-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150911-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998483956,0.971187234,0.988256301,0.005519587,0,0,0,0
150911-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.08180809,0.637133121,5.452121669,2.977598708
150911-1,0,0,0,0,67.79356384,0,1.264565816,6.472593658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150911-1,0,0,0,0,0,0,0,0,119.9494705,0,4.469261843,16.1675251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150911-1,1653.620728,1171.753784,1473.647302,151.2294276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150911-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150911-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150911-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150911-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.61308098,1.964271545,6.099946439,2.541317762
150911-2,0,0,0,0,4.550425529,0,0.084267139,0.619234481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150911-2,0,0,0,0,0,0,0,0,15.59120178,0,1.220564984,3.956457162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150911-2,1716.275391,1171.753784,1502.824341,191.7929772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150911-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150911-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150912-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150912-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.61308098,3.847379923,8.682915419,3.292728172
150912-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150912-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150912-1,1716.275391,1624.174805,1670.225098,65.12494887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150912-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150912-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150915-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150915-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150915-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150915-1,0,0,0,0,0,0,0,0,43.41624451,0,7.944572176,16.28850964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150915-1,1630.049316,1100.187622,1282.434855,230.4512177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150915-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150915-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150915-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150915-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150915-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150915-2,0,0,0,0,0,0,0,0,43.41624451,0,5.427030563,15.34996045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150915-2,1118.260254,991.9138184,1064.349833,47.7740784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150915-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150915-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150916-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150916-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.90759659,4.18268013,16.09863171,10.98062013
150916-1,0,0,0,0,57.55761719,0,2.997239553,11.82247272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150916-1,0,0,0,0,0,0,0,0,69.64051819,0,4.133198518,14.31517349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150916-1,1747.696045,991.9138184,1317.973022,197.8545159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150916-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150916-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150916-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150916-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.92290497,4.18268013,24.64732184,16.34215355
150916-2,0,0,0,0,57.55761719,0,2.0647818,7.871806107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150916-2,0,0,0,0,0,0,0,0,69.64051819,0,2.293119418,9.026814753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150916-2,1826.814087,1161.05542,1374.326019,176.5030441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150916-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150916-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150917-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150917-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.92290497,7.817538261,32.58539125,16.63964639
150917-1,0,0,0,0,58.59413147,0,2.144468052,7.793741493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150917-1,0,0,0,0,0,0,0,0,36.69340897,0,1.881846474,6.191158274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150917-1,1826.814087,1076.531616,1306.160526,180.4427037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150917-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150917-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150917-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150917-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150917-2,0,0,0,0,58.59413147,0,3.725531401,11.78061547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150917-2,0,0,0,0,0,0,0,0,36.69340897,0,3.070787324,8.821845867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150917-2,1254.126099,834.5553589,1084.202122,128.0803484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150917-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150917-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150918-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150918-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150918-1,0,0,0,0,7.86771965,0,1.12395995,2.973718511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150918-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150918-1,1157.632202,490.3695374,881.6909654,204.0447641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150918-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150918-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150918-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150918-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150918-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150918-2,0,0,0,0,0,0,0,0,8.59967804,0,1.074959755,3.040445329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150918-2,716.8648682,490.3695374,606.1447144,92.44909077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150918-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150918-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150919-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150919-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150919-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150919-1,0,0,0,0,0,0,0,0,8.59967804,0,2.14991951,4.29983902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150919-1,638.5630493,638.5630493,638.5630493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150919-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150919-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150924-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.986525655,0.866261601,0.968043975,0.013063885,0,0,0,0
150924-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.64271164,0.149136618,4.87655177,3.332169512
150924-2,0,0,0,0,69.04858398,0,2.52240152,8.733710829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150924-2,0,0,0,0,0,0,0,0,70.98151398,0,4.662634149,13.36657622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150924-2,1554.463013,940.7858887,1251.655548,271.3218975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150924-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150924-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150925-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97842145,0.866261601,0.964078184,0.021180401,0,0,0,0
150925-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.74162292,0.182771578,4.508569422,2.982569262
150925-1,0,0,0,0,50.51694107,0,1.200589307,5.402367373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150925-1,0,0,0,0,0,0,0,0,70.98151398,0,3.154979888,11.24934091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150925-1,1670.367798,940.7858887,1288.130539,383.8969291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150925-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150925-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150925-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150925-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.667621613,0.189035609,3.273311796,2.132926488
150925-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150925-2,0,0,0,0,0,0,0,0,2.682384491,0,0.116625413,0.55931583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150925-2,1670.367798,1566.292236,1618.330017,73.59253531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150925-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150925-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150926-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150926-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.667621613,0.36874631,3.643862906,2.304013866
150926-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150926-1,0,0,0,0,0,0,0,0,2.682384491,0,0.383197784,1.013846041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150926-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150926-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150926-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150928-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
